"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.comments","Answer.q0","Answer.q1","Answer.q10","Answer.q11","Answer.q12","Answer.q13","Answer.q14","Answer.q15","Answer.q16","Answer.q17","Answer.q18","Answer.q19","Answer.q2","Answer.q20","Answer.q21","Answer.q22","Answer.q23","Answer.q24","Answer.q25","Answer.q26","Answer.q27","Answer.q28","Answer.q29","Answer.q3","Answer.q30","Answer.q31","Answer.q32","Answer.q33","Answer.q34","Answer.q35","Answer.q36","Answer.q37","Answer.q38","Answer.q39","Answer.q4","Answer.q40","Answer.q41","Answer.q42","Answer.q43","Answer.q5","Answer.q6","Answer.q7","Answer.q8","Answer.q9","Answer.v1","Answer.v2","Answer.v4","Approve","Reject"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","33OOO72IVHL7K636HWFCCKVVPPQTCH","A1PTC5FHUYMWYL","Approved","Mon Dec 08 07:04:42 GMT 2014","Mon Dec 08 07:12:19 GMT 2014","Mon Dec 08 14:12:19 GMT 2014","2014/12/08 14:13:46 +0000","","","457","100% (1/1)","100% (1/1)","100% (1/1)","Everything was nice. Thank you","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","1","5","5","Stephen Blyth","8","R Abraham"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","34S6N1K2ZVJAI16HUFRM1KIU849LHF","AUI3R928P63B0","Approved","Mon Dec 08 06:51:53 GMT 2014","Mon Dec 08 07:29:02 GMT 2014","Mon Dec 08 14:29:02 GMT 2014","2014/12/08 14:33:46 +0000","","","2229","100% (3/3)","100% (3/3)","100% (3/3)","","5","1","5","5","5","5","5","1","1","5","1","1","5","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Stephen Blyth","8","B Gilbert"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","38F5OAUN5NCB3GHFQLQCIF0TDK6H74","A263CRI673K4QG","Approved","Mon Dec 08 09:41:24 GMT 2014","Mon Dec 08 09:53:34 GMT 2014","Mon Dec 08 16:53:34 GMT 2014","2014/12/08 16:53:49 +0000","","","730","100% (3/3)","100% (3/3)","100% (3/3)","The website is fine, But the home page is simple with any image. some contents can be added there.","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Stephen Blyth","8","R Abraham"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","392CY0QWG1REGOAGU5AQFFHYMVU4IZ","A2R085B34P2LYS","Approved","Mon Dec 08 07:22:09 GMT 2014","Mon Dec 08 07:25:37 GMT 2014","Mon Dec 08 14:25:37 GMT 2014","2014/12/08 14:28:46 +0000","","","208","100% (3/3)","100% (3/3)","100% (3/3)","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Stephen Blyth","8","Harvard"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3J2UYBXQQLCHOGXE93EZ691GWSL60T","A1CB33BUZQHRM9","Approved","Mon Dec 08 10:13:06 GMT 2014","Mon Dec 08 10:31:23 GMT 2014","Mon Dec 08 17:31:23 GMT 2014","2014/12/08 17:33:46 +0000","","","1097","100% (2/2)","100% (2/2)","100% (2/2)","Everything was neatly laid out and the navigation experience was fluid.","5","5","5","5","5","5","5","1","1","5","1","1","1","5","5","5","1","1","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","5","1","5","Stephen Blyth","8","Harvard"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3MAOD8E57QAXSR9HBWPNHYAD1PSXNM","AAW7K3KWEL2HD","Approved","Mon Dec 08 07:39:36 GMT 2014","Mon Dec 08 07:46:59 GMT 2014","Mon Dec 08 14:46:59 GMT 2014","2014/12/08 14:48:46 +0000","","","443","100% (3/3)","100% (3/3)","100% (3/3)","It took me a while to find all the information, but I suppose that was the point.","1","5","5","1","1","5","1","5","1","5","5","5","5","1","5","1","1","1","5","5","5","1","5","5","5","5","5","1","5","5","5","5","5","1","5","5","1","1","5","1","5","5","5","1","Stephen Blyth","8","Harvard University"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3N2BF7Y2VQUUOJO2URS11XXJ891HMF","AUBB8KU9XV2R8","Approved","Mon Dec 08 08:10:13 GMT 2014","Mon Dec 08 08:20:22 GMT 2014","Mon Dec 08 15:20:22 GMT 2014","2014/12/08 15:23:46 +0000","","","609","100% (7/7)","100% (7/7)","100% (4/4)","i like this website and it was very easy to navigate. i like the design","5","5","5","5","1","5","5","5","5","5","1","1","5","5","5","","","5","5","1","1","1","","5","5","","","5","","5","5","5","","1","5","5","5","5","5","5","5","1","5","5","Stephen Blyth","8  (eight)","R Abraham"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3NLZY2D53PPNVU5KD5EGAYAVZR5LQB","A1D0JL4MJ7XSGV","Approved","Mon Dec 08 07:00:08 GMT 2014","Mon Dec 08 07:03:31 GMT 2014","Mon Dec 08 14:03:31 GMT 2014","2014/12/08 14:03:46 +0000","","","203","100% (6/6)","100% (6/6)","100% (6/6)","It was very clean, and formal. Information was super easy to find.","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","1","1","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","1","5","5","1","1","5","5","5","5","5","5","stephen blyth","8","harvard"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3OF2M9AATGOLPGOTF1LSMR9KFUOZKJ","A3PKJ0CX86ZAWN","Approved","Mon Dec 08 10:45:44 GMT 2014","Mon Dec 08 11:12:13 GMT 2014","Mon Dec 08 18:12:13 GMT 2014","2014/12/08 18:13:46 +0000","","","1589","100% (1/1)","100% (1/1)","100% (1/1)","The  websites was informative and easy to navigate.It is providing a lot of useful and adequate information","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","","5","5","","5","5","5","5","5","5","5","5","5","5","5","5","5","Stephen Blyth","8","B Gilbert"
"3M93N4X8HKNQQ0Y3BMM61ZHK5TAJS9","3M6I6ITMWAVL0QSH3EH7NG0071BDQH","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.60","Mon Dec 08 06:18:40 GMT 2014","10","BatchId:1759527;","3600","25200","Mon Dec 15 06:18:40 GMT 2014","","","3VD82FOHKQOR7EYYLFTDIAP8QH9COE","A242LG6M7MHYYK","Approved","Mon Dec 08 06:31:15 GMT 2014","Mon Dec 08 06:35:59 GMT 2014","Mon Dec 08 13:35:59 GMT 2014","2014/12/08 13:38:46 +0000","","","284","100% (3/3)","100% (3/3)","100% (3/3)","","1","1","5","1","1","5","5","5","5","5","5","1","5","1","1","5","5","5","5","5","5","1","5","5","5","5","5","5","1","1","5","5","5","5","1","5","5","1","5","1","1","5","5","5","Stephen Blyth","8","UPenn"